387631558;'Foxrock - with x3 Hills';'With Ronan';'Tue, 8 Oct 2013 12:23';1381231431000;'Tue, 8 Oct 2013 13:10';1381234210000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';99.11;532675929553807;-619778472930193;532671782188118;-619805362075567;5350957446976760;179;149;3532570346704810;4859165350046060;2784245;2734.0;5437737799516080;851561;80;99.11;83.34;84.3
386785512;'Portrush - Portstewart';'';'Sat, 5 Oct 2013 11:43';1380969826000;'Sat, 5 Oct 2013 12:56';1380974191000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';26.98;551953238993883;-663981528952718;551954624522477;-663977002725005;4752748537193190;176;167;29619099157669500;9730263817356480;4375136;4335.0;4763265596292870;1520173;61;26.98;77.84;84.7
386785489;'Ballyogan - Foxrock';'With Ronan';'Fri, 4 Oct 2013 12:48';1380887315000;'Fri, 4 Oct 2013 13:39';1380890385000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';114.96;532664664275944;-619823835790157;532671412546188;-61977000720799;5357515801424440;0;0;28900062586080600;7100204772292250;3075.16;3063.0;5364231111364850;952867;0;114.96;68.39;70.78
384358709;'Cycle from work';'';'Tue, 1 Oct 2013 17:49';1380646194000;'Tue, 1 Oct 2013 18:43';1380649437000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';122.27;532678128965199;-619724091142416;5335074855946;-64308388531208;2699486547090820;0;0;4889160118103020;7460584913675830;3245907;3113.0;2590560035705560;2334306;0;122.27;68.49;119.93
384358695;'Cycle to work';'Torrential rain - was completely drenched by the time I got to work!';'Tue, 1 Oct 2013 6:32';1380605544000;'Tue, 1 Oct 2013 7:37';1380609422000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';98.91;533494235482067;-643057448789477;532672540750355;-619812117889524;21363112891345100;0;0;33109198379516600;6871088920816600;3878632;3797.0;21250799560546800;2253215;0;98.91;96.56;51.99
383273281;'Outer Ring (LSR)';'';'Sun, 29 Sep 2013 16:00';1380466838000;'Sun, 29 Sep 2013 17:25';1380471923000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';114.0;533515429124236;-643082971684635;533506237529218;-643095569685102;5223272395308190;176;152;3344034104698400;10338852797838600;5092589;5049.0;5250997648539810;1611059;67;114.0;401.0;356.0
382290325;'Lucan Parkrun (5km)';'';'Sat, 28 Sep 2013 9:30';1380357059000;'Sat, 28 Sep 2013 9:53';1380358383000;'Garmin Forerunner 610 2.80.0.0';'Running';'Race';'(GMT) Western European Time';54.09;53343808343634;-644463965669274;533439729642123;-644466144964099;4330237966556930;189;175;369999999926;32100085441119600;1325414;1322.0;4411764705882350;5.0;97;54.09;16.0;16.0
382290318;'Ballyogan - Foxrock';'';'Thu, 26 Sep 2013 12:18';1380194325000;'Thu, 26 Sep 2013 13:07';1380197256000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';114.9;532676879223436;-619813224300742;532672725990415;-619766604155302;5080122602056630;170;154;17146775934977700;5990424866707080;2936281;2892.0;5118755052787200;948797;61;114.9;69.75;69.21
382290311;'Kilternan - Stepaside';'';'Wed, 25 Sep 2013 12:25';1380108305000;'Wed, 25 Sep 2013 13:21';1380111687000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';139.44;532674704957753;-619788774289191;532675824780017;-619795739650726;47986895462146800;177;163;28780291806341100;6930754507138390;3388269;3315.0;4823926782837350;1151356;60;139.44;101.92;103.34
378872692;'Dublin Half Marathon (Worst one ever!!!)';'Threw up twice - felt as if running on empty and then got the mother of all stitches coming down chesterfield ave which persisted for about 2 km!!!';'Sat, 21 Sep 2013 10:01';1379754074000;'Sat, 21 Sep 2013 11:54';1379760864000;'Garmin Forerunner 610 2.80.0.0';'Running';'Race';'(GMT) Western European Time';65.05;533620326966047;-633021377027035;53361058300361;-634128207340837;5170299627841690;179;170;35750034375164100;1654884702220990;6801.59;6619.0;53027894570182900;2133661;124;65.05;96.27;97.33
378537671;'Foxrock Village';'';'Wed, 18 Sep 2013 12:37';1379504249000;'Wed, 18 Sep 2013 13:21';1379506888000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';99.23;532678523752838;-619921535253525;532671066373587;-619765413925052;5352319597063690;181;146;37369207453171400;473028768359101;2643.23;2626.0;53798148482491600;817714;68;99.23;50.18;50.83
377348162;'Stepaside, Kilternan & Foxrock';'';'Tue, 17 Sep 2013 12:37';1379417835000;'Tue, 17 Sep 2013 13:44';1379421871000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';139.29;532677367050201;-619820533320308;532672646362334;-619755531661212;4790903813864320;174;165;29342723891492700;963957212614737;4040515;3999.0;4823926782837350;1391178;67;139.29;130.0;129.23
377348142;'Foxrock Village';'';'Mon, 16 Sep 2013 12:41';1379331690000;'Mon, 16 Sep 2013 13:24';1379334257000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';98.94;532675775326788;-619822913780808;532672689948231;-619792462326586;52653488018808700;0;0;3650967460625760;6109756039350640;2570152;2550.0;5299417096262320;807164;0;98.94;47.79;50.12
375899131;'IBC Amsterdam';'';'Sat, 14 Sep 2013 5:21';1379128919000;'Sat, 14 Sep 2013 6:40';1379133624000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT+01:00) Central European Time';8.31;523351164534688;488959855400026;523336821421981;488900913856924;539337310612294;149;138;37453185125908900;7968935709137420;4711357;4574.0;5441288561494250;1413463;81;8.31;22.63;23.7
375899107;'IBC Amsterdam';'';'Fri, 13 Sep 2013 6:20';1379046003000;'Fri, 13 Sep 2013 7:20';1379049642000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT+01:00) Central European Time';8.69;523342324979603;488996090367436;523335129115731;488907963037491;49409143217304600;173;155;3369045194401340;784960453649386;3646687;3562.0;4999000034087030;1201532;65;8.69;14.33;11.57
375899084;'IBC Amsterdam (With Martin)';'';'Thu, 12 Sep 2013 6:20';1378959611000;'Thu, 12 Sep 2013 7:17';1378963045000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT+01:00) Central European Time';8.88;523347701970488;488987607881427;523344390280545;488906194455922;5180804158993250;169;150;35065574224962300;6949847494761360;3436627;3421.0;5198585839250600;1100537;82;8.88;12.21;12.18
373767352;'Foxrock Village (8km)';'';'Tue, 10 Sep 2013 12:21';1378812111000;'Tue, 10 Sep 2013 13:04';1378814670000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';102.03;53268775055185;-620024129748344;532671135943383;-619791842065752;52672186104370000;174;148;1428530635830840;47899532699127900;2560425;2556.0;5265929500014510;808776;60;102.03;48.21;52.6
372676613;'LSR (33km)';'';'Sun, 8 Sep 2013 14:30';1378647036000;'Sun, 8 Sep 2013 17:28';1378657736000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';110.02;53347941795364;-643200553022325;533506123535335;-643096240237355;5266233886430520;162;152;0.3426323650555035;18789886444456100;10716419;10548.0;5299417096262320;3338249;52;110.02;103.34;105.94
371073652;'Cycle from work (via Tallaght)';'';'Thu, 5 Sep 2013 18:15';1378401302000;'Thu, 5 Sep 2013 19:18';1378405108000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';121.94;53268325952813;-619787257164717;53350698268041;-643089559860528;24680252951394600;0;0;4311359939575190;7579916086319390;3808258;3779.0;2450520057678220;2590742;0;121.94;88.41;138.67
371073626;'Cycle to work';'';'Thu, 5 Sep 2013 6:09';1378357773000;'Thu, 5 Sep 2013 7:03';1378361012000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';98.69;533500299789011;-643086047843099;532673730980605;-61979693826288;2538182093470190;0;0;4034160118103020;7990415320213260;3241408;3183.0;2494079990386960;2244176;0;98.69;89.62;42.05
370648721;'Recovery Run (Keeping Sinead company on her LSR)';'';'Wed, 4 Sep 2013 16:43';1378309383000;'Wed, 4 Sep 2013 18:42';1378316558000;'Garmin Forerunner 110 2.60.0.0';'Running';'Uncategorized';'(GMT) Western European Time';93.4;533505640737712;-643104731105268;533487645629793;-64401641394943;66972930949183600;141;129;4095003922288120;7799485443983560;7175.0;7107.0;6696737107451640;1768625;71;93.4;98.88;98.99
370624612;'Stepaside - Kilternan';'';'Wed, 4 Sep 2013 12:35';1378294540000;'Wed, 4 Sep 2013 13:25';1378297521000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';139.44;532675850763917;-619814816862345;532668732013553;-619716354645789;4928777424981910;172;160;39059446664792200;6510708779433030;2987549;2971.0;4932425842165950;1004644;64;139.44;94.88;95.42
370624578;'Foxrock Village';'';'Tue, 3 Sep 2013 12:23';1378207387000;'Tue, 3 Sep 2013 13:04';1378209843000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';98.71;532673680689186;-61979675386101;532676766905934;-619780585169792;485209253922051;180;163;30105974249012300;5589472126624690;2463611;2415.0;49338858979128500;829539;54;98.71;48.46;51.36
368692705;'long jog back to house...';'';'Sun, 1 Sep 2013 14:25';1378041904000;'Sun, 1 Sep 2013 14:33';1378042400000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';53.69;533474003244191;-64270743727684;533508587814867;-643086425028741;5689225271051080;139;126;5120327520949820;420045727705357;495933;247.0;6032090697660100;0.72359;99;53.69;0.0;5.46
368692677;'Worst long run ever';'Stomach cramps around 13km... forced to stop at 26km mark...  Mental note:  2xBeer, burger and chips and late night the day before does not make for a good long run the following day....';'Sun, 1 Sep 2013 11:53';1378032793000;'Sun, 1 Sep 2013 14:18';1378041516000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';66.66;533504364173859;-643126926384866;533432761766016;-642719959840178;5438148149327040;156;143;34831070424548800;14730239951121900;8733492;8520.0;5471656810831890;2611183;58;66.66;73.93;67.33
367904971;'Met Sinead';'';'Sat, 31 Aug 2013 10:11';1377940281000;'Sat, 31 Aug 2013 10:13';1377940435000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';48.64;53352334080264;-643174317665398;533505520876497;-643100473098457;5699434425752760;155;144;5469861188792980;31980754268476000;154633;150.0;5874750544292460;0.43864;140;48.64;0.0;0.0
367904961;'Car getting serviced!';'';'Sat, 31 Aug 2013 9:04';1377936255000;'Sat, 31 Aug 2013 10:11';1377940262000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';110.02;532942133769393;-636482725851238;533521346747875;-643241180106997;4873385571802640;186;159;26193095845494000;7739819857661770;4011159;3905.0;491497095467387;1335486;82;110.02;17.73;63.82
367135207;'Cycle from work (Canal)';'';'Thu, 29 Aug 2013 16:44';1377791080000;'Thu, 29 Aug 2013 17:53';1377795234000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';122.38;532673475332558;-619706002995372;533504826854914;-643082686699927;22524419557984700;165;146;45918000411987300;738898621008969;4156488;3945.0;2138759994506830;2468301;102;122.38;56.0;107.12
367135181;'Foxrock';'';'Thu, 29 Aug 2013 12:25';1377775505000;'Thu, 29 Aug 2013 13:04';1377777841000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';98.65;532729866262525;-62001190893352;53267450965941;-619787433184683;5108453334363510;170;160;3657376800678440;5150333411296360;2340075;2307.0;5171165501155150;752674;138;98.65;52.12;42.93
367135163;'On the way to Foxrock!';'';'Thu, 29 Aug 2013 12:21';1377775317000;'Thu, 29 Aug 2013 12:24';1377775489000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';98.62;532674425002187;-61979863140732;532725849654526;-620000023394823;452118723631721;149;136;0.795203347386747;3007145550617890;171424;167.0;4641232607870730;0.61562;73;98.62;0.0;6.23
367135151;'Cycle to work';'';'Thu, 29 Aug 2013 6:25';1377753921000;'Thu, 29 Aug 2013 7:21';1377757267000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';99.16;533504508342594;-643042906187475;532671463675797;-61979902535677;24655773780237300;174;152;3888359870910640;6749371124720160;3347163;3271.0;2410200061798090;2240251;73;99.16;97.72;48.29
366801259;'Stepaside - foxrock';'';'Wed, 28 Aug 2013 6:54';1377669241000;'Wed, 28 Aug 2013 8:08';1377673720000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';139.46;532692828308791;-619901368394494;532671347167343;-619768481701612;5341038746805050;168;150;0.6090059675355103;8980864053154870;4485361;4475.0;53453067682940500;139642;71;139.46;135.64;134.79
366801241;'Foxrock';'';'Tue, 27 Aug 2013 12:26';1377602771000;'Tue, 27 Aug 2013 13:09';1377605340000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';99.26;532680109608918;-619814146310091;532670964952558;-619780518114567;5097960506101280;168;153;35681153185731900;4999976133765470;2573.51;2560.0;5115613012141970;836936;76;99.26;50.33;51.15
364084352;'Frank Duffy 10mile Race';'';'Sat, 24 Aug 2013 10:05';1377335124000;'Sat, 24 Aug 2013 11:20';1377339651000;'Garmin Forerunner 610 2.80.0.0';'Running';'Race';'(GMT) Western European Time';58.11;53364721275866;-633668258786201;53361576301977;-633882634341717;4628461598488940;177;170;37444767168636500;10758898525544000;4535868;4524.0;4630916024634590;1629051;117;58.11;70.16;71.72
363828242;'Ballyogan Recovery Run';'';'Thu, 22 Aug 2013 12:21';1377170511000;'Thu, 22 Aug 2013 13:00';1377172818000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';114.77;532685184851289;-619779252447188;532669581100345;-619586242362857;5552621561418010;160;145;4028684150003870;44391196223407000;2308.87;2271.0;5638249716246140;68166;72;114.77;47.4;50.43
362894223;'Foxrock';'with Paul';'Wed, 21 Aug 2013 12:26';1377084387000;'Wed, 21 Aug 2013 13:00';1377086404000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';98.98;532724644336849;-620074831880629;532671038713306;-619748482480645;486175624718189;0;0;0.3808914385878957;5069188213898740;2013964;1975.0;4870446230594290;677053;0;98.98;36.54;29.94
362272923;'Cycle from work';'';'Tue, 20 Aug 2013 16:30';1377012616000;'Tue, 20 Aug 2013 17:29';1377016168000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';192.4;532675909437239;-619632150046527;533507341425866;-643084396608174;2480512258803270;167;143;4803120002746580;6529801767056000;3555483;3367.0;23504399299621500;2319968;77;192.4;144.0;283.0
362272891;'Cycle to work';'';'Tue, 20 Aug 2013 6:30';1376976647000;'Tue, 20 Aug 2013 7:28';1376980081000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';104.4;533504996169358;-643099928274751;532674013450742;-619800240732729;2410897468436200;173;146;3619439964294430;6501162285621540;3436712;3386.0;23767200851440400;2267583;76;104.4;196.0;149.0
360996626;'Intervals';'Run out and back with Sinead';'Sun, 18 Aug 2013 14:18';1376831884000;'Sun, 18 Aug 2013 15:04';1376834651000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';71.0;533505318872631;-643096223473549;533505456335843;-643102551810443;5423786816911380;175;142;3298370622351600;4708808072515160;2776713;2736.0;548606520101767;840742;53;71.0;197.0;195.0
359930400;'Stepaside - foxrock';'With Ronan';'Fri, 16 Aug 2013 12:32';1376652727000;'Fri, 16 Aug 2013 13:49';1376657354000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';159.4;532684222608805;-619800768792629;532672307733446;-619795764796436;5518640260826460;161;149;39701445565520300;885914625705844;4633777;4586.0;5551854146498970;1385003;67;159.4;395.0;413.0
358882285;'Run to work!';'';'Wed, 14 Aug 2013 6:10';1376457035000;'Wed, 14 Aug 2013 8:09';1376464142000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';115.6;533508353121579;-643098201602697;53267173608765;-619771876372397;5134970332413820;171;163;4066032388321720;15598970887967100;7118.53;6941.0;51392742861019;2252853;74;115.6;579.0;555.0
358380485;'Cycle from work';'';'Tue, 13 Aug 2013 16:21';1376407276000;'Tue, 13 Aug 2013 17:27';1376411274000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';131.4;532670788932592;-619734677486122;533504784107208;-643087682314217;23448228596025200;161;135;4642920112609860;6241020329258570;4001482;3571.0;20937599945068300;2325934;83;131.4;224.0;253.0
358380455;'Ballyogan';'With Ronan';'Tue, 13 Aug 2013 12:35';1376393753000;'Tue, 13 Aug 2013 13:13';1376396006000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';127.0;532676712423563;-619792143814266;532668951619416;-619572303257883;5415735642548970;168;146;43584380706266800;3980887919389400;2255843;2241.0;544484353959798;689657;54;127.0;157.0;176.0
357972836;'Cycle to work';'';'Mon, 12 Aug 2013 6:34';1376285672000;'Mon, 12 Aug 2013 7:32';1376289166000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';106.6;533501178212464;-643126783892512;532671674061567;-61978327576071;2411433098989050;168;134;4217400054931640;5460594460169640;3495718;3391.0;23400000000000000;2271436;73;106.6;192.0;194.0
357331688;'LSR (22km)';'';'Sun, 11 Aug 2013 11:10';1376215802000;'Sun, 11 Aug 2013 13:08';1376222920000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';94.0;533510557562113;-643136548809707;533506460487843;-643098771572113;5300289354418650;165;152;38732667371819700;13859122390823900;7125637;7023.0;5318017336291420;220837;69;94.0;586.0;485.0
356594002;'Outer Ring (15km)';'Windy, tough going - had to pull up for a couple of stitches (grrr)';'Sat, 10 Aug 2013 16:55';1376150128000;'Sat, 10 Aug 2013 18:12';1376154738000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';115.4;533512357994914;-643111277371645;53350687706843;-643088830634952;485803344386262;173;165;369999999926;9959379668832130;4616204;4425.0;4878048780487800;15.18;69;115.4;317.0;361.0
355654469;'Stepaside';'';'Thu, 8 Aug 2013 12:12';1375960320000;'Thu, 8 Aug 2013 13:10';1375963853000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';153.4;532696989923716;-619898627512157;532674693223089;-619797868654132;5196279868099310;0;0;38156287889704400;8479673128051890;3539113;3531.0;5198585839250600;1132541;0;153.4;306.0;314.0
355654458;'Untitled';'';'Thu, 8 Aug 2013 12:10';1375960228000;'Thu, 8 Aug 2013 12:11';1375960301000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';193.4;532663670182228;-619683841243386;532691871095449;-61984995380044;34311708263120800;0;0;0.4325633842382076;3102610488732750;72099;70.0;35340683595329100;0.34002;0;193.4;76.0;46.0
355072826;'Cycle from work';'';'Wed, 7 Aug 2013 16:38';1375889887000;'Wed, 7 Aug 2013 17:34';1375893287000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';140.4;532670578546822;-619708308018744;533506954181939;-643091470934451;26045633998915;168;143;5100119934082030;6040543959217370;3401786;3197.0;2449439964294430;2312997;78;140.4;167.0;250.0
355072806;'Cycle to work';'';'Wed, 7 Aug 2013 6:35';1375853723000;'Wed, 7 Aug 2013 7:32';1375857136000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';130.2;533504820987582;-643096080981195;532672357186675;-619790123775601;24578296622304500;165;142;37634401702880800;6081116557916190;3415659;3339.0;24040799903869600;2279637;70;130.2;232.0;154.0
355072792;'Reset - steady run';'';'Tue, 6 Aug 2013 13:23';1375791810000;'Tue, 6 Aug 2013 13:35';1375792525000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';132.8;532626151945442;-621011543087661;532675701566041;-619794247671962;4967092138953520;166;155;35333191943416500;15011861518560700;715914;707.0;5023106170540460;237228;112;132.8;73.0;69.0
355072784;'Start of a bad run...';'';'Tue, 6 Aug 2013 12:48';1375789686000;'Tue, 6 Aug 2013 13:20';1375791659000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';124.8;532676220405847;-619794314727187;532614380400628;-62073565274477;47969480053641200;173;160;33554794928661900;39498618145020700;1975.34;1864.0;4835122291138660;647634;65;124.8;192.0;158.0
354086734;'Portrush Cooldown';'';'Sun, 4 Aug 2013 13:34';1375619663000;'Sun, 4 Aug 2013 13:44';1375620253000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';43.0;551956439204514;-663992693647742;551954774558544;-663917281664908;6015419446652540;156;146;4611695154519620;11598989980954700;590095;578.0;6140997328171630;160144;115;43.0;57.0;55.0
354086711;'Portrush - Bushmills';'';'Sun, 4 Aug 2013 11:35';1375612508000;'Sun, 4 Aug 2013 13:30';1375619419000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';69.6;551955575030297;-663988444022834;551957249734551;-663973306305707;5403055943827630;167;154;4081965691706200;1393072109441000;6922004;6827.0;5423581814168080;2105908;81;69.6;470.0;465.0
354086672;'Portrush to Porstewart';'Very windy heading towards Portstewart';'Sat, 3 Aug 2013 12:48';1375530481000;'Sat, 3 Aug 2013 13:48';1375534107000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';57.0;551955564972013;-663998108357191;551956925354898;-663953583687544;4948506134013670;176;161;369999999926;7661061283717020;3631452;3535.0;4958677685950410;11.91;70;57.0;303.0;244.0
352029635;'Adamstown (Long)';'';'Fri, 2 Aug 2013 7:02';1375423342000;'Fri, 2 Aug 2013 8:01';1375426865000;'Garmin Forerunner 610 2.80.0.0';'Running';'Uncategorized';'(GMT) Western European Time';102.4;533505931589752;-643065076321363;533504363335669;-643141318112612;5244200702413290;167;159;42538710412683;7670607777528500;3527933;3462.0;52725930389971300;1100263;64;102.4;311.0;317.0
351802614;'Cycle from Work (Via Canal)';'';'Thu, 1 Aug 2013 16:10';1375369802000;'Thu, 1 Aug 2013 17:13';1375373635000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';129.4;532677672989666;-619734811596572;53350539682433;-643087958917022;25418416613110500;160;137;55238399505615200;6279206304504510;3834267;3501.0;23219999313354400;2471941;93;129.4;198.0;254.0
351802598;'Cycle to Work (Via Canal)';'';'Thu, 1 Aug 2013 6:35';1375335352000;'Thu, 1 Aug 2013 7:40';1375339243000;'Garmin Forerunner 610 2.80.0.0';'Cycling';'Uncategorized';'(GMT) Western European Time';121.6;533507587853819;-643099584616721;532673748582602;-619805169291794;226648804295006;171;146;357408016204834;730068114233345;3892546;3762.0;2194560070037840;2368481;75;121.6;205.0;164.0
